280.104	 -0.410	 -0.325
280.108	 -0.405	 -0.340
280.112	 -0.375	 -0.310
280.116	 -0.360	 -0.335
280.120	 -0.390	 -0.320
280.124	 -0.385	 -0.340
280.128	 -0.410	 -0.350
280.132	 -0.385	 -0.335
280.136	 -0.365	 -0.320
280.140	 -0.360	 -0.340
280.144	 -0.335	 -0.350
280.148	 -0.285	 -0.325
280.152	 -0.195	 -0.325
280.156	 -0.070	 -0.330
280.160	  0.080	 -0.340
280.164	  0.255	 -0.365
280.168	  0.405	 -0.380
280.172	  0.550	 -0.375
280.176	  0.635	 -0.350
280.180	  0.670	 -0.355
280.184	  0.700	 -0.555
280.188	  0.675	 -0.995
280.192	  0.630	 -1.635
280.196	  0.550	 -2.275
280.200	  0.485	 -2.805
280.204	  0.470	 -3.035
280.208	  0.475	 -3.165
280.212	  0.485	 -3.190
280.216	  0.530	 -3.205
280.220	  0.515	 -3.230
280.224	  0.445	 -3.225
280.228	  0.350	 -3.190
280.232	  0.260	 -3.080
280.236	  0.225	 -2.890
280.240	  0.325	 -2.720
280.244	  0.460	 -2.570
280.248	  0.485	 -2.520
280.252	  0.425	 -2.380
280.256	  0.200	 -2.175
280.260	 -0.010	 -1.885
280.264	 -0.190	 -1.575
280.268	 -0.280	 -1.220
280.272	 -0.295	 -0.970
280.276	 -0.300	 -0.800
280.280	 -0.335	 -0.670
280.284	 -0.415	 -0.535
280.288	 -0.465	 -0.365
280.292	 -0.495	 -0.230
280.296	 -0.475	 -0.085
280.300	 -0.470	 -0.015
280.304	 -0.460	  0.015
280.308	 -0.460	  0.025
280.312	 -0.445	  0.025
280.316	 -0.460	  0.015
280.320	 -0.470	  0.035
280.324	 -0.455	  0.070
280.328	 -0.475	  0.050
280.332	 -0.480	  0.075
280.336	 -0.475	  0.075
280.340	 -0.470	  0.075
280.344	 -0.465	  0.090
280.348	 -0.465	  0.105
280.352	 -0.470	  0.115
280.356	 -0.485	  0.105
280.360	 -0.485	  0.115
280.364	 -0.470	  0.130
280.368	 -0.480	  0.130
280.372	 -0.470	  0.160
280.376	 -0.455	  0.155
280.380	 -0.485	  0.150
280.384	 -0.500	  0.165
280.388	 -0.500	  0.150
280.392	 -0.515	  0.210
280.396	 -0.515	  0.215
280.400	 -0.530	  0.210
280.404	 -0.540	  0.245
280.408	 -0.550	  0.240
280.412	 -0.540	  0.245
280.416	 -0.560	  0.255
280.420	 -0.565	  0.265
280.424	 -0.590	  0.275
280.428	 -0.610	  0.290
280.432	 -0.625	  0.330
280.436	 -0.630	  0.310
280.440	 -0.620	  0.360
280.444	 -0.605	  0.365
280.448	 -0.630	  0.365
280.452	 -0.640	  0.375
280.456	 -0.635	  0.405
280.460	 -0.660	  0.445
280.464	 -0.645	  0.440
280.468	 -0.645	  0.475
280.472	 -0.660	  0.485
280.476	 -0.655	  0.480
280.480	 -0.660	  0.520
280.484	 -0.645	  0.540
280.488	 -0.655	  0.550
280.492	 -0.645	  0.570
280.496	 -0.670	  0.585
280.500	 -0.660	  0.615
280.504	 -0.650	  0.615
280.508	 -0.640	  0.645
280.512	 -0.660	  0.645
280.516	 -0.645	  0.645
280.520	 -0.620	  0.680
280.524	 -0.615	  0.650
280.528	 -0.610	  0.670
280.532	 -0.605	  0.660
280.536	 -0.615	  0.670
280.540	 -0.610	  0.680
280.544	 -0.595	  0.660
280.548	 -0.565	  0.650
280.552	 -0.555	  0.655
280.556	 -0.525	  0.630
280.560	 -0.485	  0.615
280.564	 -0.480	  0.575
280.568	 -0.460	  0.565
280.572	 -0.455	  0.555
280.576	 -0.450	  0.520
280.580	 -0.420	  0.475
280.584	 -0.415	  0.415
280.588	 -0.400	  0.400
280.592	 -0.390	  0.340
280.596	 -0.385	  0.280
280.600	 -0.350	  0.240
280.604	 -0.370	  0.200
280.608	 -0.365	  0.125
280.612	 -0.385	  0.080
280.616	 -0.380	  0.040
280.620	 -0.385	  0.025
280.624	 -0.375	 -0.045
280.628	 -0.375	 -0.080
280.632	 -0.365	 -0.095
280.636	 -0.395	 -0.125
280.640	 -0.400	 -0.160
280.644	 -0.410	 -0.175
280.648	 -0.420	 -0.200
280.652	 -0.415	 -0.195
280.656	 -0.420	 -0.205
280.660	 -0.440	 -0.210
280.664	 -0.435	 -0.240
280.668	 -0.435	 -0.240
280.672	 -0.440	 -0.255
280.676	 -0.430	 -0.240
280.680	 -0.460	 -0.245
280.684	 -0.455	 -0.245
280.688	 -0.465	 -0.225
280.692	 -0.460	 -0.230
280.696	 -0.475	 -0.210
280.700	 -0.460	 -0.230
280.704	 -0.455	 -0.225
280.708	 -0.455	 -0.215
280.712	 -0.470	 -0.210
280.716	 -0.495	 -0.220
280.720	 -0.505	 -0.240
280.724	 -0.520	 -0.240
280.728	 -0.520	 -0.210
280.732	 -0.495	 -0.220
280.736	 -0.485	 -0.250
280.740	 -0.500	 -0.235
280.744	 -0.500	 -0.240
280.748	 -0.470	 -0.215
280.752	 -0.495	 -0.245
280.756	 -0.510	 -0.220
280.760	 -0.510	 -0.225
280.764	 -0.510	 -0.220
280.768	 -0.480	 -0.250
280.772	 -0.465	 -0.260
280.776	 -0.480	 -0.260
280.780	 -0.490	 -0.265
280.784	 -0.485	 -0.270
280.788	 -0.490	 -0.260
280.792	 -0.495	 -0.285
280.796	 -0.505	 -0.265
280.800	 -0.485	 -0.280
280.804	 -0.465	 -0.280
280.808	 -0.470	 -0.280
280.812	 -0.470	 -0.300
280.816	 -0.490	 -0.290
280.820	 -0.510	 -0.280
280.824	 -0.500	 -0.315
280.828	 -0.480	 -0.295
280.832	 -0.505	 -0.315
280.836	 -0.485	 -0.320
280.840	 -0.480	 -0.305
280.844	 -0.450	 -0.295
280.848	 -0.440	 -0.295
280.852	 -0.430	 -0.310
280.856	 -0.435	 -0.315
280.860	 -0.415	 -0.320
280.864	 -0.365	 -0.310
280.868	 -0.375	 -0.320
280.872	 -0.365	 -0.300
280.876	 -0.330	 -0.310
280.880	 -0.305	 -0.270
280.884	 -0.275	 -0.280
280.888	 -0.280	 -0.270
280.892	 -0.265	 -0.250
280.896	 -0.255	 -0.255
280.900	 -0.210	 -0.210
280.904	 -0.215	 -0.195
280.908	 -0.230	 -0.175
280.912	 -0.245	 -0.170
280.916	 -0.260	 -0.170
280.920	 -0.260	 -0.180
280.924	 -0.270	 -0.195
280.928	 -0.285	 -0.205
280.932	 -0.280	 -0.220
280.936	 -0.345	 -0.265
280.940	 -0.320	 -0.265
280.944	 -0.335	 -0.285
280.948	 -0.365	 -0.275
280.952	 -0.370	 -0.275
280.956	 -0.395	 -0.305
280.960	 -0.400	 -0.305
280.964	 -0.430	 -0.335
280.968	 -0.440	 -0.320
280.972	 -0.505	 -0.315
280.976	 -0.515	 -0.320
280.980	 -0.510	 -0.325
280.984	 -0.515	 -0.305
280.988	 -0.480	 -0.305
280.992	 -0.480	 -0.315
280.996	 -0.505	 -0.320
281.000	 -0.525	 -0.320
281.004	 -0.515	 -0.315
281.008	 -0.515	 -0.345
281.012	 -0.510	 -0.345
281.016	 -0.495	 -0.335
281.020	 -0.520	 -0.320
281.024	 -0.495	 -0.320
281.028	 -0.475	 -0.315
281.032	 -0.485	 -0.320
281.036	 -0.495	 -0.315
281.040	 -0.495	 -0.320
281.044	 -0.500	 -0.325
281.048	 -0.485	 -0.325
281.052	 -0.490	 -0.315
281.056	 -0.495	 -0.305
281.060	 -0.460	 -0.315
281.064	 -0.445	 -0.345
281.068	 -0.415	 -0.350
281.072	 -0.370	 -0.325
281.076	 -0.320	 -0.330
281.080	 -0.235	 -0.350
281.084	 -0.080	 -0.330
281.088	  0.095	 -0.350
281.092	  0.330	 -0.375
281.096	  0.500	 -0.390
281.100	  0.625	 -0.385
281.104	  0.685	 -0.385
281.108	  0.725	 -0.445
281.112	  0.695	 -0.710
281.116	  0.620	 -1.260
281.120	  0.540	 -1.900
281.124	  0.455	 -2.525
281.128	  0.375	 -2.860
281.132	  0.380	 -3.040
281.136	  0.385	 -3.085
281.140	  0.420	 -3.140
281.144	  0.410	 -3.165
281.148	  0.350	 -3.165
281.152	  0.250	 -3.115
281.156	  0.140	 -2.990
281.160	  0.085	 -2.840
281.164	  0.155	 -2.605
281.168	  0.315	 -2.470
281.172	  0.405	 -2.370
281.176	  0.385	 -2.270
281.180	  0.210	 -2.110
281.184	 -0.020	 -1.845
281.188	 -0.205	 -1.550
281.192	 -0.335	 -1.230
281.196	 -0.390	 -0.985
281.200	 -0.405	 -0.785
281.204	 -0.430	 -0.675
281.208	 -0.450	 -0.535
281.212	 -0.510	 -0.405
281.216	 -0.520	 -0.260
281.220	 -0.550	 -0.115
281.224	 -0.545	  0.000
281.228	 -0.575	  0.025
281.232	 -0.555	  0.060
281.236	 -0.575	  0.060
281.240	 -0.575	  0.040
281.244	 -0.550	  0.080
281.248	 -0.550	  0.080
281.252	 -0.535	  0.080
281.256	 -0.535	  0.090
281.260	 -0.540	  0.090
281.264	 -0.555	  0.090
281.268	 -0.535	  0.115
281.272	 -0.535	  0.135
281.276	 -0.540	  0.130
281.280	 -0.530	  0.145
281.284	 -0.545	  0.175
281.288	 -0.560	  0.150
281.292	 -0.580	  0.170
281.296	 -0.570	  0.170
281.300	 -0.580	  0.185
281.304	 -0.585	  0.190
281.308	 -0.585	  0.220
281.312	 -0.620	  0.210
281.316	 -0.600	  0.220
281.320	 -0.615	  0.235
281.324	 -0.605	  0.240
281.328	 -0.610	  0.235
281.332	 -0.625	  0.270
281.336	 -0.650	  0.260
281.340	 -0.650	  0.285
281.344	 -0.680	  0.310
281.348	 -0.665	  0.340
281.352	 -0.685	  0.325
281.356	 -0.665	  0.350
281.360	 -0.670	  0.355
281.364	 -0.675	  0.375
281.368	 -0.680	  0.385
281.372	 -0.705	  0.400
281.376	 -0.715	  0.410
281.380	 -0.725	  0.445
281.384	 -0.705	  0.455
281.388	 -0.725	  0.470
281.392	 -0.720	  0.505
281.396	 -0.735	  0.520
281.400	 -0.730	  0.525
281.404	 -0.730	  0.520
281.408	 -0.735	  0.555
281.412	 -0.750	  0.575
281.416	 -0.745	  0.605
281.420	 -0.750	  0.620
281.424	 -0.740	  0.635
281.428	 -0.725	  0.635
281.432	 -0.725	  0.655
281.436	 -0.720	  0.640
281.440	 -0.690	  0.645
281.444	 -0.700	  0.670
281.448	 -0.705	  0.670
281.452	 -0.705	  0.685
281.456	 -0.710	  0.715
281.460	 -0.690	  0.705
281.464	 -0.665	  0.695
281.468	 -0.615	  0.685
281.472	 -0.610	  0.675
281.476	 -0.595	  0.670
281.480	 -0.605	  0.655
281.484	 -0.610	  0.645
281.488	 -0.605	  0.625
281.492	 -0.565	  0.595
281.496	 -0.540	  0.575
281.500	 -0.520	  0.565
281.504	 -0.495	  0.500
281.508	 -0.480	  0.475
281.512	 -0.480	  0.445
281.516	 -0.470	  0.395
281.520	 -0.465	  0.360
281.524	 -0.475	  0.315
281.528	 -0.475	  0.265
281.532	 -0.460	  0.225
281.536	 -0.450	  0.160
281.540	 -0.450	  0.130
281.544	 -0.435	  0.075
281.548	 -0.430	  0.030
281.552	 -0.445	  0.020
281.556	 -0.460	 -0.035
281.560	 -0.470	 -0.065
281.564	 -0.470	 -0.075
281.568	 -0.470	 -0.095
281.572	 -0.460	 -0.135
281.576	 -0.475	 -0.130
281.580	 -0.455	 -0.160
281.584	 -0.475	 -0.150
281.588	 -0.495	 -0.155
281.592	 -0.500	 -0.165
281.596	 -0.515	 -0.180
281.600	 -0.515	 -0.180
281.604	 -0.520	 -0.160
281.608	 -0.520	 -0.155
281.612	 -0.510	 -0.155
281.616	 -0.500	 -0.200
281.620	 -0.490	 -0.175
281.624	 -0.525	 -0.170
281.628	 -0.530	 -0.160
281.632	 -0.545	 -0.175
281.636	 -0.545	 -0.160
281.640	 -0.530	 -0.160
281.644	 -0.510	 -0.165
281.648	 -0.505	 -0.175
281.652	 -0.520	 -0.160
281.656	 -0.530	 -0.145
281.660	 -0.525	 -0.160
281.664	 -0.530	 -0.145
281.668	 -0.525	 -0.145
281.672	 -0.515	 -0.130
281.676	 -0.530	 -0.160
281.680	 -0.540	 -0.165
281.684	 -0.540	 -0.175
281.688	 -0.545	 -0.195
281.692	 -0.540	 -0.185
281.696	 -0.505	 -0.205
281.700	 -0.520	 -0.190
281.704	 -0.505	 -0.190
281.708	 -0.515	 -0.210
281.712	 -0.500	 -0.190
281.716	 -0.510	 -0.195
281.720	 -0.465	 -0.225
281.724	 -0.475	 -0.215
281.728	 -0.500	 -0.225
281.732	 -0.515	 -0.230
281.736	 -0.525	 -0.220
281.740	 -0.505	 -0.225
281.744	 -0.530	 -0.220
281.748	 -0.510	 -0.240
281.752	 -0.500	 -0.245
281.756	 -0.490	 -0.230
281.760	 -0.465	 -0.235
281.764	 -0.460	 -0.250
281.768	 -0.460	 -0.245
281.772	 -0.450	 -0.255
281.776	 -0.400	 -0.255
281.780	 -0.375	 -0.240
281.784	 -0.350	 -0.235
281.788	 -0.335	 -0.255
281.792	 -0.350	 -0.240
281.796	 -0.330	 -0.195
281.800	 -0.315	 -0.200
281.804	 -0.300	 -0.175
281.808	 -0.275	 -0.180
281.812	 -0.285	 -0.155
281.816	 -0.240	 -0.145
281.820	 -0.245	 -0.140
281.824	 -0.265	 -0.135
281.828	 -0.295	 -0.175
281.832	 -0.320	 -0.170
281.836	 -0.345	 -0.170
281.840	 -0.340	 -0.185
281.844	 -0.345	 -0.210
281.848	 -0.385	 -0.230
281.852	 -0.415	 -0.245
281.856	 -0.425	 -0.240
281.860	 -0.415	 -0.265
281.864	 -0.415	 -0.285
281.868	 -0.450	 -0.275
281.872	 -0.465	 -0.305
281.876	 -0.500	 -0.290
281.880	 -0.520	 -0.310
281.884	 -0.550	 -0.320
281.888	 -0.540	 -0.290
281.892	 -0.545	 -0.305
281.896	 -0.535	 -0.305
281.900	 -0.515	 -0.290
281.904	 -0.530	 -0.290
281.908	 -0.530	 -0.295
281.912	 -0.540	 -0.295
281.916	 -0.555	 -0.310
281.920	 -0.535	 -0.315
281.924	 -0.525	 -0.315
281.928	 -0.530	 -0.305
281.932	 -0.530	 -0.300
281.936	 -0.530	 -0.315
281.940	 -0.510	 -0.310
281.944	 -0.505	 -0.305
281.948	 -0.540	 -0.320
281.952	 -0.550	 -0.290
281.956	 -0.540	 -0.280
281.960	 -0.530	 -0.305
281.964	 -0.495	 -0.290
281.968	 -0.480	 -0.295
281.972	 -0.480	 -0.270
281.976	 -0.455	 -0.280
281.980	 -0.410	 -0.275
281.984	 -0.380	 -0.285
281.988	 -0.320	 -0.315
281.992	 -0.200	 -0.280
281.996	 -0.065	 -0.295
282.000	  0.135	 -0.305
282.004	  0.375	 -0.325
282.008	  0.585	 -0.330
282.012	  0.715	 -0.325
282.016	  0.800	 -0.330
282.020	  0.855	 -0.445
282.024	  0.855	 -0.795
282.028	  0.800	 -1.410
282.032	  0.710	 -2.050
282.036	  0.610	 -2.655
282.040	  0.535	 -2.980
282.044	  0.530	 -3.110
282.048	  0.530	 -3.170
282.052	  0.520	 -3.210
282.056	  0.515	 -3.220
282.060	  0.410	 -3.220
282.064	  0.315	 -3.185
282.068	  0.190	 -3.085
282.072	  0.170	 -2.910
282.076	  0.245	 -2.705
282.080	  0.390	 -2.555
282.084	  0.495	 -2.450
282.088	  0.450	 -2.315
282.092	  0.240	 -2.120
282.096	 -0.030	 -1.835
282.100	 -0.220	 -1.525
282.104	 -0.335	 -1.175
282.108	 -0.405	 -0.930
282.112	 -0.375	 -0.770
282.116	 -0.410	 -0.635
282.120	 -0.455	 -0.490
282.124	 -0.525	 -0.350
282.128	 -0.565	 -0.190
282.132	 -0.570	 -0.060
282.136	 -0.560	  0.035
282.140	 -0.555	  0.050
282.144	 -0.575	  0.090
282.148	 -0.565	  0.100
282.152	 -0.530	  0.085
282.156	 -0.545	  0.100
282.160	 -0.520	  0.105
282.164	 -0.530	  0.095
282.168	 -0.540	  0.115
282.172	 -0.550	  0.105
282.176	 -0.560	  0.135
282.180	 -0.585	  0.145
282.184	 -0.565	  0.155
282.188	 -0.550	  0.165
282.192	 -0.555	  0.160
282.196	 -0.555	  0.190
282.200	 -0.570	  0.195
282.204	 -0.545	  0.205
282.208	 -0.565	  0.190
282.212	 -0.580	  0.230
282.216	 -0.595	  0.225
282.220	 -0.610	  0.235
282.224	 -0.600	  0.235
282.228	 -0.600	  0.250
282.232	 -0.605	  0.250
282.236	 -0.595	  0.260
282.240	 -0.605	  0.295
282.244	 -0.625	  0.285
282.248	 -0.655	  0.305
282.252	 -0.665	  0.325
282.256	 -0.640	  0.350
282.260	 -0.635	  0.345
282.264	 -0.635	  0.360
282.268	 -0.630	  0.365
282.272	 -0.640	  0.390
282.276	 -0.670	  0.405
282.280	 -0.705	  0.425
282.284	 -0.715	  0.460
282.288	 -0.705	  0.470
282.292	 -0.720	  0.500
282.296	 -0.720	  0.510
282.300	 -0.690	  0.530
282.304	 -0.700	  0.550
282.308	 -0.680	  0.570
282.312	 -0.700	  0.575
282.316	 -0.700	  0.600
282.320	 -0.735	  0.625
282.324	 -0.730	  0.645
282.328	 -0.710	  0.665
282.332	 -0.720	  0.700
282.336	 -0.700	  0.695
282.340	 -0.695	  0.720
282.344	 -0.710	  0.715
282.348	 -0.715	  0.725
282.352	 -0.715	  0.735
282.356	 -0.700	  0.745
282.360	 -0.680	  0.755
282.364	 -0.695	  0.770
282.368	 -0.665	  0.775
282.372	 -0.640	  0.780
282.376	 -0.640	  0.755
282.380	 -0.620	  0.770
282.384	 -0.620	  0.755
282.388	 -0.625	  0.720
282.392	 -0.605	  0.720
282.396	 -0.560	  0.730
282.400	 -0.540	  0.710
282.404	 -0.520	  0.660
282.408	 -0.505	  0.645
282.412	 -0.480	  0.585
282.416	 -0.450	  0.560
282.420	 -0.440	  0.525
282.424	 -0.450	  0.470
282.428	 -0.440	  0.420
282.432	 -0.435	  0.370
282.436	 -0.425	  0.315
282.440	 -0.410	  0.275
282.444	 -0.405	  0.230
282.448	 -0.370	  0.180
282.452	 -0.385	  0.110
282.456	 -0.385	  0.055
282.460	 -0.400	  0.030
282.464	 -0.440	 -0.015
282.468	 -0.450	 -0.045
282.472	 -0.440	 -0.060
282.476	 -0.440	 -0.080
282.480	 -0.445	 -0.100
282.484	 -0.430	 -0.120
282.488	 -0.445	 -0.145
282.492	 -0.460	 -0.175
282.496	 -0.465	 -0.190
282.500	 -0.465	 -0.190
282.504	 -0.470	 -0.175
282.508	 -0.480	 -0.180
282.512	 -0.445	 -0.180
282.516	 -0.465	 -0.170
282.520	 -0.455	 -0.205
282.524	 -0.455	 -0.200
282.528	 -0.460	 -0.185
282.532	 -0.450	 -0.180
282.536	 -0.480	 -0.170
282.540	 -0.490	 -0.160
282.544	 -0.490	 -0.150
282.548	 -0.505	 -0.160
282.552	 -0.495	 -0.195
282.556	 -0.475	 -0.180
282.560	 -0.455	 -0.150
282.564	 -0.455	 -0.165
282.568	 -0.475	 -0.155
282.572	 -0.495	 -0.160
282.576	 -0.495	 -0.165
282.580	 -0.510	 -0.175
282.584	 -0.515	 -0.155
282.588	 -0.500	 -0.155
282.592	 -0.475	 -0.180
282.596	 -0.475	 -0.175
282.600	 -0.475	 -0.195
282.604	 -0.460	 -0.180
282.608	 -0.470	 -0.195
282.612	 -0.475	 -0.165
282.616	 -0.485	 -0.190
282.620	 -0.475	 -0.190
282.624	 -0.480	 -0.190
282.628	 -0.450	 -0.210
282.632	 -0.450	 -0.215
282.636	 -0.455	 -0.200
282.640	 -0.455	 -0.190
282.644	 -0.475	 -0.220
282.648	 -0.470	 -0.205
282.652	 -0.465	 -0.210
282.656	 -0.445	 -0.225
282.660	 -0.450	 -0.230
282.664	 -0.425	 -0.225
282.668	 -0.435	 -0.240
282.672	 -0.425	 -0.240
282.676	 -0.440	 -0.240
282.680	 -0.420	 -0.250
282.684	 -0.430	 -0.230
282.688	 -0.400	 -0.240
282.692	 -0.400	 -0.240
282.696	 -0.355	 -0.230
282.700	 -0.320	 -0.230
282.704	 -0.290	 -0.250
282.708	 -0.300	 -0.230
282.712	 -0.265	 -0.225
282.716	 -0.265	 -0.195
282.720	 -0.240	 -0.180
282.724	 -0.245	 -0.165
282.728	 -0.215	 -0.155
282.732	 -0.175	 -0.160
282.736	 -0.170	 -0.115
282.740	 -0.190	 -0.130
282.744	 -0.195	 -0.120
282.748	 -0.245	 -0.145
282.752	 -0.265	 -0.160
282.756	 -0.275	 -0.170
282.760	 -0.275	 -0.160
282.764	 -0.300	 -0.205
282.768	 -0.310	 -0.225
282.772	 -0.320	 -0.240
282.776	 -0.335	 -0.245
282.780	 -0.350	 -0.260
282.784	 -0.375	 -0.275
282.788	 -0.375	 -0.275
282.792	 -0.405	 -0.290
282.796	 -0.435	 -0.300
282.800	 -0.460	 -0.300
282.804	 -0.465	 -0.285
282.808	 -0.470	 -0.290
282.812	 -0.465	 -0.300
282.816	 -0.500	 -0.285
282.820	 -0.520	 -0.285
282.824	 -0.520	 -0.295
282.828	 -0.515	 -0.295
282.832	 -0.515	 -0.310
282.836	 -0.510	 -0.290
282.840	 -0.495	 -0.275
282.844	 -0.500	 -0.285
282.848	 -0.470	 -0.280
282.852	 -0.480	 -0.290
282.856	 -0.485	 -0.290
282.860	 -0.505	 -0.300
282.864	 -0.505	 -0.290
282.868	 -0.515	 -0.295
282.872	 -0.495	 -0.295
282.876	 -0.480	 -0.305
282.880	 -0.480	 -0.300
282.884	 -0.470	 -0.300
282.888	 -0.450	 -0.295
282.892	 -0.460	 -0.305
282.896	 -0.435	 -0.290
282.900	 -0.410	 -0.285
282.904	 -0.355	 -0.305
282.908	 -0.295	 -0.295
282.912	 -0.195	 -0.300
282.916	 -0.080	 -0.315
282.920	  0.135	 -0.320
282.924	  0.345	 -0.335
282.928	  0.525	 -0.355
282.932	  0.620	 -0.340
282.936	  0.640	 -0.340
282.940	  0.680	 -0.460
282.944	  0.665	 -0.850
282.948	  0.610	 -1.490
282.952	  0.550	 -2.130
282.956	  0.495	 -2.765
282.960	  0.475	 -3.035
282.964	  0.465	 -3.145
282.968	  0.485	 -3.215
282.972	  0.500	 -3.235
282.976	  0.475	 -3.250
282.980	  0.440	 -3.230
282.984	  0.355	 -3.215
282.988	  0.255	 -3.080
282.992	  0.205	 -2.925
282.996	  0.280	 -2.735
283.000	  0.410	 -2.610
283.004	  0.515	 -2.525
283.008	  0.510	 -2.430
283.012	  0.365	 -2.240
283.016	  0.130	 -1.980
283.020	 -0.110	 -1.645
283.024	 -0.265	 -1.320
283.028	 -0.330	 -1.040
283.032	 -0.330	 -0.825
283.036	 -0.320	 -0.685
283.040	 -0.370	 -0.575
283.044	 -0.430	 -0.450
283.048	 -0.505	 -0.280
283.052	 -0.525	 -0.145
283.056	 -0.520	 -0.010
283.060	 -0.510	  0.085
283.064	 -0.510	  0.090
283.068	 -0.530	  0.085
283.072	 -0.525	  0.090
283.076	 -0.520	  0.115
283.080	 -0.515	  0.090
283.084	 -0.515	  0.115
283.088	 -0.525	  0.135
283.092	 -0.500	  0.145
283.096	 -0.515	  0.180
283.100	 -0.495	  0.170
283.104	 -0.485	  0.160
283.108	 -0.475	  0.175
283.112	 -0.505	  0.190
283.116	 -0.505	  0.190
283.120	 -0.520	  0.180
283.124	 -0.530	  0.210
283.128	 -0.535	  0.235
283.132	 -0.540	  0.230
283.136	 -0.520	  0.240
283.140	 -0.545	  0.265
283.144	 -0.545	  0.265
283.148	 -0.545	  0.275
283.152	 -0.555	  0.285
283.156	 -0.575	  0.305
283.160	 -0.580	  0.310
283.164	 -0.605	  0.325
283.168	 -0.610	  0.335
283.172	 -0.620	  0.350
283.176	 -0.590	  0.370
283.180	 -0.555	  0.375
283.184	 -0.605	  0.380
283.188	 -0.625	  0.410
283.192	 -0.660	  0.425
283.196	 -0.680	  0.435
283.200	 -0.675	  0.465
283.204	 -0.690	  0.470
283.208	 -0.675	  0.480
283.212	 -0.660	  0.495
283.216	 -0.665	  0.530
283.220	 -0.670	  0.545
283.224	 -0.685	  0.550
283.228	 -0.700	  0.570
283.232	 -0.705	  0.610
283.236	 -0.710	  0.635
283.240	 -0.695	  0.655
283.244	 -0.685	  0.655
283.248	 -0.690	  0.670
283.252	 -0.675	  0.685
283.256	 -0.665	  0.695
283.260	 -0.685	  0.730
283.264	 -0.690	  0.725
283.268	 -0.685	  0.760
283.272	 -0.680	  0.765
283.276	 -0.670	  0.745
283.280	 -0.655	  0.775
283.284	 -0.640	  0.785
283.288	 -0.620	  0.760
283.292	 -0.615	  0.755
283.296	 -0.600	  0.765
283.300	 -0.590	  0.760
283.304	 -0.585	  0.750
283.308	 -0.575	  0.755
283.312	 -0.595	  0.750
283.316	 -0.560	  0.730
283.320	 -0.545	  0.695
283.324	 -0.510	  0.675
283.328	 -0.495	  0.650
283.332	 -0.470	  0.585
283.336	 -0.455	  0.560
283.340	 -0.455	  0.535
283.344	 -0.445	  0.490
283.348	 -0.440	  0.470
283.352	 -0.435	  0.425
283.356	 -0.405	  0.345
283.360	 -0.385	  0.315
283.364	 -0.390	  0.245
283.368	 -0.395	  0.215
283.372	 -0.395	  0.145
283.376	 -0.405	  0.125
283.380	 -0.415	  0.075
283.384	 -0.415	  0.035
283.388	 -0.420	  0.005
283.392	 -0.415	 -0.010
283.396	 -0.410	 -0.040
283.400	 -0.395	 -0.060
283.404	 -0.425	 -0.085
283.408	 -0.415	 -0.115
283.412	 -0.420	 -0.130
283.416	 -0.440	 -0.120
283.420	 -0.475	 -0.130
283.424	 -0.455	 -0.145
283.428	 -0.460	 -0.145
283.432	 -0.460	 -0.145
283.436	 -0.475	 -0.160
283.440	 -0.480	 -0.175
283.444	 -0.480	 -0.160
283.448	 -0.500	 -0.140
283.452	 -0.480	 -0.150
283.456	 -0.480	 -0.160
283.460	 -0.505	 -0.150
283.464	 -0.490	 -0.160
283.468	 -0.490	 -0.160
283.472	 -0.500	 -0.160
283.476	 -0.495	 -0.160
283.480	 -0.485	 -0.165
283.484	 -0.505	 -0.145
283.488	 -0.520	 -0.150
283.492	 -0.535	 -0.165
283.496	 -0.520	 -0.145
283.500	 -0.520	 -0.160
283.504	 -0.510	 -0.180
283.508	 -0.525	 -0.175
283.512	 -0.520	 -0.170
283.516	 -0.505	 -0.180
283.520	 -0.510	 -0.190
283.524	 -0.515	 -0.190
283.528	 -0.515	 -0.195
283.532	 -0.520	 -0.190
283.536	 -0.500	 -0.185
283.540	 -0.495	 -0.200
283.544	 -0.480	 -0.230
283.548	 -0.485	 -0.235
283.552	 -0.495	 -0.210
283.556	 -0.485	 -0.230
283.560	 -0.480	 -0.240
283.564	 -0.515	 -0.230
283.568	 -0.515	 -0.230
283.572	 -0.500	 -0.255
283.576	 -0.510	 -0.230
283.580	 -0.505	 -0.260
283.584	 -0.485	 -0.265
283.588	 -0.510	 -0.250
283.592	 -0.525	 -0.255
283.596	 -0.520	 -0.260
283.600	 -0.510	 -0.255
283.604	 -0.515	 -0.250
283.608	 -0.510	 -0.270
283.612	 -0.480	 -0.250
283.616	 -0.480	 -0.260
283.620	 -0.465	 -0.280
283.624	 -0.460	 -0.280
283.628	 -0.430	 -0.280
283.632	 -0.430	 -0.250
283.636	 -0.395	 -0.260
283.640	 -0.380	 -0.235
283.644	 -0.350	 -0.215
283.648	 -0.330	 -0.195
283.652	 -0.315	 -0.190
283.656	 -0.305	 -0.200
283.660	 -0.280	 -0.180
283.664	 -0.280	 -0.160
283.668	 -0.255	 -0.155
283.672	 -0.265	 -0.145
283.676	 -0.290	 -0.135
283.680	 -0.305	 -0.150
283.684	 -0.310	 -0.160
283.688	 -0.330	 -0.170
283.692	 -0.330	 -0.170
283.696	 -0.350	 -0.215
283.700	 -0.395	 -0.255
283.704	 -0.405	 -0.260
